direction,effector,elasticity,reaction,type
reverse,EX_dgsn_m,-0.023997378315308016,EX_sTn_antigen_m,exchanges
zero,EX_dgsn_m,0.02387999473828728,EX_gtp_m,exchanges
zero,EX_dgsn_m,0.2371289202852367,EX_actn_R_m,exchanges
reverse,EX_dgsn_m,-0.010440447697974697,EX_34dhpha_m,exchanges
reverse,EX_dgsn_m,-0.10371632526774643,EX_3hphac_m,exchanges
zero,EX_dgsn_m,0.0,EX_oxa_m,exchanges
reverse,EX_dgsn_m,-0.031127180867285276,EX_inulin_m,exchanges
zero,EX_dgsn_m,0.2564299676828874,EX_diact_m,exchanges
zero,EX_dgsn_m,0.0,EX_galctn_D_m,exchanges
reverse,EX_dgsn_m,-0.005895726964382543,EX_15dap_m,exchanges
reverse,EX_dgsn_m,-0.0003405056909322468,EX_4hphac_m,exchanges
reverse,EX_dgsn_m,-0.00034050742886648777,EX_btoh_m,exchanges
reverse,EX_dgsn_m,-0.7273044268954765,EX_phpyr_m,exchanges
zero,EX_dgsn_m,0.0,EX_fuc1p_L_m,exchanges
zero,EX_dgsn_m,0.0,EX_g6p_m,exchanges
reverse,EX_dgsn_m,-0.004240558894346019,EX_man6p_m,exchanges
forward,EX_dgsn_m,-0.05355676300738521,EX_Tyr_ggn_m,exchanges
zero,EX_dgsn_m,0.0,EX_glygn2_m,exchanges
forward,EX_dgsn_m,1.3007523425267653,EX_glygn4_m,exchanges
forward,EX_dgsn_m,-0.40412482610239664,EX_glygn5_m,exchanges
zero,EX_dgsn_m,-6.139677763528084e-05,EX_arabinan101_m,exchanges
forward,EX_dgsn_m,-0.0078071014171143815,EX_arabinogal_m,exchanges
reverse,EX_dgsn_m,-0.006003931071842748,EX_arabinoxyl_m,exchanges
forward,EX_dgsn_m,12.211837426547557,EX_glutar_m,exchanges
zero,EX_dgsn_m,0.0,EX_2mbut_m,exchanges
reverse,EX_dgsn_m,-1.6739022305836574e-08,EX_5aptn_m,exchanges
reverse,EX_dgsn_m,-0.006875575118479409,EX_ind3ppa_m,exchanges
zero,EX_dgsn_m,0.07211249072154757,EX_pac_m,exchanges
forward,EX_dgsn_m,-0.4217276673815995,EX_phppa_m,exchanges
forward,EX_dgsn_m,0.21099992294379533,EX_pyr_m,exchanges
forward,EX_dgsn_m,0.045025033693626426,EX_acgalglcur_m,exchanges
reverse,EX_dgsn_m,-0.7873161413718766,EX_acgalidour_m,exchanges
reverse,EX_dgsn_m,-0.0023802301980718754,EX_acgalidour2s_m,exchanges
reverse,EX_dgsn_m,-0.004671305528797104,EX_cspg_a_m,exchanges
forward,EX_dgsn_m,-0.12153757317681424,EX_cspg_a_degr_m,exchanges
forward,EX_dgsn_m,-0.05266989965598601,EX_cspg_ab_rest_m,exchanges
zero,EX_dgsn_m,0.0,EX_cspg_b_m,exchanges
reverse,EX_dgsn_m,-0.017282432776397627,EX_cspg_b_degr_m,exchanges
zero,EX_dgsn_m,0.0,EX_cspg_c_m,exchanges
reverse,EX_dgsn_m,-0.006411357976840067,EX_cspg_c_degr_m,exchanges
reverse,EX_dgsn_m,-0.03155895565536915,EX_cspg_c_rest_m,exchanges
forward,EX_dgsn_m,-0.028270466703284036,EX_ha_m,exchanges
forward,EX_dgsn_m,-0.2518819019362928,EX_ha_deg1_m,exchanges
reverse,EX_dgsn_m,2.9303796820383263e-09,EX_ha_pre1_m,exchanges
zero,EX_dgsn_m,0.0,EX_idour_m,exchanges
reverse,EX_dgsn_m,-0.0072424764276490805,EX_pecticgal_m,exchanges
forward,EX_dgsn_m,0.21691830950237856,EX_rhamnogalurI_m,exchanges
zero,EX_dgsn_m,0.000520622258548542,EX_dextran40_m,exchanges
forward,EX_dgsn_m,-0.10517981425659073,EX_galmannan_m,exchanges
reverse,EX_dgsn_m,-0.0389038677174125,EX_gam26s_m,exchanges
reverse,EX_dgsn_m,-0.0024868029683899895,EX_glcmannan_m,exchanges
reverse,EX_dgsn_m,-0.42975239034149126,EX_hspg_m,exchanges
reverse,EX_dgsn_m,-0.08621273345871927,EX_hspg_degr_1_m,exchanges
reverse,EX_dgsn_m,0.008348520161785555,EX_hspg_degr_10_m,exchanges
forward,EX_dgsn_m,0.00865957817039964,EX_hspg_degr_11_m,exchanges
forward,EX_dgsn_m,-0.1713375072971579,EX_hspg_degr_12_m,exchanges
reverse,EX_dgsn_m,-0.0036819821397848784,EX_hspg_degr_13_m,exchanges
reverse,EX_dgsn_m,-0.006630897189525697,EX_hspg_degr_14_m,exchanges
forward,EX_dgsn_m,-0.14859572591240683,EX_hspg_degr_15_m,exchanges
reverse,EX_dgsn_m,0.014016686982394333,EX_hspg_degr_2_m,exchanges
reverse,EX_dgsn_m,-0.09605974781795368,EX_hspg_degr_3_m,exchanges
reverse,EX_dgsn_m,-0.20986005710071698,EX_hspg_degr_4_m,exchanges
forward,EX_dgsn_m,-0.15071639525414238,EX_hspg_degr_5_m,exchanges
reverse,EX_dgsn_m,-0.0216980843244019,EX_hspg_degr_6_m,exchanges
zero,EX_dgsn_m,0.027021407853382584,EX_hspg_degr_7_m,exchanges
zero,EX_dgsn_m,0.06799472938197937,EX_hspg_degr_8_m,exchanges
zero,EX_dgsn_m,0.05712481217038601,EX_hspg_degr_9_m,exchanges
zero,EX_dgsn_m,0.027967921406766294,EX_hspg_rest_m,exchanges
reverse,EX_dgsn_m,0.0389466822149509,EX_levan1000_m,exchanges
forward,EX_dgsn_m,0.0389466822149509,EX_levanb_m,exchanges
zero,EX_dgsn_m,0.0010302357016200858,EX_levanttr_m,exchanges
reverse,EX_dgsn_m,-0.008322098234878061,EX_levantttr_m,exchanges
reverse,EX_dgsn_m,0.13174356371114193,EX_lichn_m,exchanges
forward,EX_dgsn_m,-0.10732992102250538,EX_lmn2_m,exchanges
reverse,EX_dgsn_m,-0.011061028606558429,EX_lmn30_m,exchanges
reverse,EX_dgsn_m,-0.0506182582152892,EX_2omfuc_m,exchanges
reverse,EX_dgsn_m,-0.09545447535185048,EX_2omxyl_m,exchanges
reverse,EX_dgsn_m,0.00271190394345755,EX_3ddlhept_m,exchanges
forward,EX_dgsn_m,-0.5103294549790771,EX_acerA_m,exchanges
zero,EX_dgsn_m,0.021523945406407563,EX_apio_D_m,exchanges
forward,EX_dgsn_m,0.10016029142373206,EX_homogal_m,exchanges
reverse,EX_dgsn_m,-0.003913804615103267,EX_kdo_m,exchanges
zero,EX_dgsn_m,0.0,EX_rhamnogalurII_m,exchanges
zero,EX_dgsn_m,0.0,EX_dttp_m,exchanges
zero,EX_dgsn_m,0.00012363772002643714,EX_acmana_m,exchanges
forward,EX_dgsn_m,0.03996700482573168,EX_ch4_m,exchanges
reverse,EX_dgsn_m,-0.024060560674454834,EX_fald_m,exchanges
forward,EX_dgsn_m,-0.1596912759306257,EX_hco3_m,exchanges
forward,EX_dgsn_m,0.03893151024607966,EX_pime_m,exchanges
forward,EX_dgsn_m,-0.2315039495944049,EX_galct_D_m,exchanges
reverse,EX_dgsn_m,-0.006373522290923361,EX_glcr_m,exchanges
reverse,EX_dgsn_m,-0.08384979536002035,EX_Cit_Mg_m,exchanges
forward,EX_dgsn_m,0.19263463559566762,EX_xtsn_m,exchanges
reverse,EX_dgsn_m,-8.782698568788048,EX_3hpppn_m,exchanges
forward,EX_dgsn_m,0.33235880839344034,EX_cinnm_m,exchanges
reverse,EX_dgsn_m,-0.007234929152870485,EX_cynt_m,exchanges
forward,EX_dgsn_m,0.11971280643140014,EX_dhcinnm_m,exchanges
forward,EX_dgsn_m,0.7448389572667047,EX_dhpppn_m,exchanges
reverse,EX_dgsn_m,0.014284796077648071,EX_sel_m,exchanges
reverse,EX_dgsn_m,-0.04346231650821153,EX_selni_m,exchanges
forward,EX_dgsn_m,0.2872608139226118,EX_4hoxpacd_m,exchanges
forward,EX_dgsn_m,-0.50086250388095,EX_idon_L_m,exchanges
reverse,EX_dgsn_m,-0.012183247278370057,EX_HC00319_m,exchanges
reverse,EX_dgsn_m,-0.05780320894595903,EX_oaa_m,exchanges
reverse,EX_dgsn_m,0.1461360065387396,EX_hom_L_m,exchanges
reverse,EX_dgsn_m,-0.00034050616010361523,EX_ch4s_m,exchanges
reverse,EX_drib_m,0.0028874760500297025,EX_12dgr180_m,exchanges
forward,EX_drib_m,0.021559206608250392,EX_13ppd_m,exchanges
forward,EX_drib_m,-0.01896574263376083,EX_26dap_M_m,exchanges
forward,EX_drib_m,-0.0001293510324096303,EX_3mop_m,exchanges
reverse,EX_drib_m,-0.00043769742509814843,EX_4abz_m,exchanges
forward,EX_drib_m,-0.0893560555629147,EX_Lcyst_m,exchanges
reverse,EX_drib_m,-0.02158598537230272,EX_ac_m,exchanges
forward,EX_drib_m,0.00036853764908695297,EX_acald_m,exchanges
forward,EX_drib_m,-0.016852185390212604,EX_acgam_m,exchanges
reverse,EX_drib_m,-0.006007137721807665,EX_adn_m,exchanges
forward,EX_drib_m,0.0036594295144798394,EX_adocbl_m,exchanges
forward,EX_drib_m,0.0036594295144798394,EX_ala_D_m,exchanges
zero,EX_drib_m,-6.524524867046466e-06,EX_ala_L_m,exchanges
forward,EX_drib_m,0.0036594295144798394,EX_alaasp_m,exchanges
zero,EX_drib_m,-2.1331246653488734e-05,EX_alagln_m,exchanges
zero,EX_drib_m,0.0,EX_alaglu_m,exchanges
reverse,EX_drib_m,-0.029430560526680083,EX_alagly_m,exchanges
forward,EX_drib_m,0.01561093915599443,EX_alahis_m,exchanges
reverse,EX_drib_m,-0.013771585577107004,EX_alaleu_m,exchanges
forward,EX_drib_m,-0.03707699193325531,EX_alathr_m,exchanges
forward,EX_drib_m,-0.004923055651118169,EX_amp_m,exchanges
forward,EX_drib_m,-0.01053184081784675,EX_arab_L_m,exchanges
forward,EX_drib_m,-0.01752797356712854,EX_arabttr_m,exchanges
zero,EX_drib_m,0.0,EX_arbt_m,exchanges
zero,EX_drib_m,0.0,EX_arg_L_m,exchanges
zero,EX_drib_m,0.0,EX_arsenb_m,exchanges
forward,EX_drib_m,0.044509785812127944,EX_asn_L_m,exchanges
zero,EX_drib_m,-0.0038802493035206,EX_asp_L_m,exchanges
zero,EX_drib_m,-0.036967464879769096,EX_btn_m,exchanges
zero,EX_drib_m,-0.013972237850463642,EX_butso3_m,exchanges
zero,EX_drib_m,0.00044946576748472467,EX_ca2_m,exchanges
reverse,EX_drib_m,0.005525734682286787,EX_cbl1_m,exchanges
forward,EX_drib_m,0.34206477950767367,EX_cbl2_m,exchanges
forward,EX_drib_m,0.04949073512941826,EX_cd2_m,exchanges
forward,EX_drib_m,0.0036520367166126277,EX_cellb_m,exchanges
zero,EX_drib_m,-0.0005327499120255652,EX_cgly_m,exchanges
zero,EX_drib_m,0.0,EX_chol_m,exchanges
zero,EX_drib_m,0.0,EX_chols_m,exchanges
zero,EX_drib_m,0.0,EX_cl_m,exchanges
reverse,EX_drib_m,-0.0002937154563287421,EX_co2_m,exchanges
reverse,EX_drib_m,-0.000298677971686985,EX_cobalt2_m,exchanges
reverse,EX_drib_m,-1.4962229194122323e-05,EX_crn_m,exchanges
forward,EX_drib_m,-0.04410866254607182,EX_cro4_m,exchanges
reverse,EX_drib_m,-0.0003757558418786451,EX_ctbt_m,exchanges
reverse,EX_drib_m,-0.00023497334720654767,EX_cu2_m,exchanges
reverse,EX_drib_m,-0.005945810324321232,EX_cys_L_m,exchanges
forward,EX_drib_m,-0.004163188398544904,EX_cytd_m,exchanges
forward,EX_drib_m,0.0030495754147841225,EX_dad_2_m,exchanges
reverse,EX_drib_m,-0.0009276188129590628,EX_dcyt_m,exchanges
reverse,EX_drib_m,-0.0010153286785393248,EX_dgsn_m,exchanges
zero,EX_drib_m,-0.0012390537667705814,EX_din_m,exchanges
zero,EX_drib_m,-0.011124770545940521,EX_drib_m,exchanges
zero,EX_drib_m,-0.0033890251079782274,EX_duri_m,exchanges
zero,EX_drib_m,-0.005612555123981622,EX_ethso3_m,exchanges
zero,EX_drib_m,-0.0060538230687257055,EX_etoh_m,exchanges
zero,EX_drib_m,-0.0001653271783119692,EX_fe2_m,exchanges
zero,EX_drib_m,0.000564865079937249,EX_fe3_m,exchanges
zero,EX_drib_m,-6.926001994145281e-06,EX_fol_m,exchanges
reverse,EX_drib_m,6.957299368631883e-07,EX_for_m,exchanges
reverse,EX_drib_m,0.08026551005047011,EX_fru_m,exchanges
reverse,EX_drib_m,-0.27150363557563395,EX_gal_m,exchanges
forward,EX_drib_m,0.0036619004361337915,EX_galt_m,exchanges
reverse,EX_drib_m,-0.0017972008075375911,EX_gam_m,exchanges
reverse,EX_drib_m,-0.005570642677712456,EX_gbbtn_m,exchanges
reverse,EX_drib_m,-0.04513100391967839,EX_gcald_m,exchanges
reverse,EX_drib_m,-0.07074781055987245,EX_glc_D_m,exchanges
reverse,EX_drib_m,-0.027222442149952286,EX_gln_L_m,exchanges
zero,EX_drib_m,-0.001943118532388155,EX_glu_L_m,exchanges
zero,EX_drib_m,7.517480581142877e-05,EX_gly_m,exchanges
reverse,EX_drib_m,-0.0021586112421401182,EX_glyasn_m,exchanges
zero,EX_drib_m,-1.3796344866534582e-06,EX_glyasp_m,exchanges
reverse,EX_drib_m,-0.0018810884599296251,EX_glyb_m,exchanges
zero,EX_drib_m,0.0,EX_glyc_m,exchanges
zero,EX_drib_m,0.0,EX_glyc3p_m,exchanges
reverse,EX_drib_m,-0.0032622395044912267,EX_glycys_m,exchanges
reverse,EX_drib_m,-2.6793062577468163e-05,EX_glygln_m,exchanges
forward,EX_drib_m,-0.04467764057197954,EX_glyglu_m,exchanges
reverse,EX_drib_m,-0.004682421573646289,EX_glyleu_m,exchanges
forward,EX_drib_m,-0.002207843001551524,EX_glymet_m,exchanges
forward,EX_drib_m,0.26948954579440576,EX_glyphe_m,exchanges
zero,EX_drib_m,0.0,EX_glypro_m,exchanges
reverse,EX_drib_m,-0.00021811540458216427,EX_glytyr_m,exchanges
reverse,EX_drib_m,-0.0012707111381349279,EX_gsn_m,exchanges
zero,EX_drib_m,-0.0013283221016457958,EX_gthrd_m,exchanges
zero,EX_drib_m,-2.628688307027005e-06,EX_gua_m,exchanges
reverse,EX_drib_m,-0.002059821638868975,EX_h_m,exchanges
reverse,EX_drib_m,-0.019048782880144444,EX_h2_m,exchanges
reverse,EX_drib_m,-0.00022677312135206164,EX_h2o_m,exchanges
forward,EX_drib_m,-0.011025806442817448,EX_hexs_m,exchanges
zero,EX_drib_m,-4.22556231782778e-06,EX_hg2_m,exchanges
reverse,EX_drib_m,0.0013741848266529688,EX_his_L_m,exchanges
zero,EX_drib_m,1.0804495786942425e-06,EX_hxan_m,exchanges
reverse,EX_drib_m,0.0010350597387898813,EX_ile_L_m,exchanges
zero,EX_drib_m,-0.0007619166145467204,EX_ins_m,exchanges
zero,EX_drib_m,0.0,EX_isetac_m,exchanges
reverse,EX_drib_m,-0.0009597851965892357,EX_k_m,exchanges
reverse,EX_drib_m,-0.00021809554404228493,EX_lac_L_m,exchanges
forward,EX_drib_m,0.2407106462785369,EX_lanost_m,exchanges
reverse,EX_drib_m,-0.00021810000249367079,EX_lcts_m,exchanges
zero,EX_drib_m,-0.0007835089774133053,EX_leu_L_m,exchanges
zero,EX_drib_m,-0.0005022729281378702,EX_lys_L_m,exchanges
zero,EX_drib_m,-0.00027112814874996616,EX_malt_m,exchanges
zero,EX_drib_m,-0.0010277861872509675,EX_malthx_m,exchanges
zero,EX_drib_m,-7.276339344386429e-05,EX_malttr_m,exchanges
zero,EX_drib_m,-0.0007112225845595788,EX_man_m,exchanges
zero,EX_drib_m,-0.0008024691383745619,EX_melib_m,exchanges
zero,EX_drib_m,-4.129097938232462e-05,EX_met_D_m,exchanges
zero,EX_drib_m,0.0,EX_met_L_m,exchanges
reverse,EX_drib_m,-0.0006006086435224843,EX_metala_m,exchanges
zero,EX_drib_m,0.0,EX_metsox_R_L_m,exchanges
zero,EX_drib_m,0.0,EX_metsox_S_L_m,exchanges
zero,EX_drib_m,0.0,EX_mg2_m,exchanges
zero,EX_drib_m,0.0,EX_mn2_m,exchanges
zero,EX_drib_m,0.0,EX_mnl_m,exchanges
zero,EX_drib_m,0.0,EX_mops_m,exchanges
zero,EX_drib_m,0.0,EX_mqn7_m,exchanges
zero,EX_drib_m,0.0,EX_mso3_m,exchanges
zero,EX_drib_m,-2.931271954054182e-06,EX_na1_m,exchanges
reverse,EX_drib_m,-0.00021809693949936815,EX_nac_m,exchanges
zero,EX_drib_m,0.0,EX_nh4_m,exchanges
reverse,EX_drib_m,-0.0009642106352890541,EX_no3_m,exchanges
reverse,EX_drib_m,-0.0003876132871210962,EX_o2_m,exchanges
reverse,EX_drib_m,-0.0001688791783798979,EX_orn_m,exchanges
reverse,EX_drib_m,-0.00031720935960898033,EX_pb_m,exchanges
reverse,EX_drib_m,0.007295377407731188,EX_phe_L_m,exchanges
reverse,EX_drib_m,-0.1290422419442372,EX_pheme_m,exchanges
zero,EX_drib_m,-0.003123419480886014,EX_pi_m,exchanges
reverse,EX_drib_m,-0.00023138402454072476,EX_ppa_m,exchanges
zero,EX_drib_m,0.0,EX_ppi_m,exchanges
forward,EX_drib_m,-0.0065158490549199755,EX_pppn_m,exchanges
forward,EX_drib_m,-0.027273264668770114,EX_pro_L_m,exchanges
zero,EX_drib_m,-0.00018570812420293237,EX_ptrc_m,exchanges
zero,EX_drib_m,-6.343122205265672e-06,EX_q8_m,exchanges
zero,EX_drib_m,-4.0262551639358435e-05,EX_rib_D_m,exchanges
zero,EX_drib_m,-0.000541027225100521,EX_ribflv_m,exchanges
reverse,EX_drib_m,0.996968263159268,EX_salcn_m,exchanges
zero,EX_drib_m,0.00012639628803157166,EX_sbt_D_m,exchanges
zero,EX_drib_m,-0.036362717817386425,EX_ser_D_m,exchanges
zero,EX_drib_m,-1.667657407722345e-06,EX_ser_L_m,exchanges
zero,EX_drib_m,-0.0008965545360872795,EX_sheme_m,exchanges
zero,EX_drib_m,-0.0010679777146016534,EX_so4_m,exchanges
zero,EX_drib_m,0.0,EX_spmd_m,exchanges
forward,EX_drib_m,0.03825840074294096,EX_succ_m,exchanges
zero,EX_drib_m,-0.0001713007174686254,EX_sucr_m,exchanges
forward,EX_drib_m,-0.003858070316509199,EX_sulfac_m,exchanges
reverse,EX_drib_m,-0.0013259518243913249,EX_taur_m,exchanges
reverse,EX_drib_m,7.050983848344572e-05,EX_thm_m,exchanges
zero,EX_drib_m,0.0,EX_thr_L_m,exchanges
forward,EX_drib_m,-0.010020031635337157,EX_thymd_m,exchanges
forward,EX_drib_m,5.471497568695383,EX_tre_m,exchanges
reverse,EX_drib_m,-0.025118698377837312,EX_trp_L_m,exchanges
zero,EX_drib_m,-3.828111434955872e-05,EX_tsul_m,exchanges
reverse,EX_drib_m,-0.0019690306253616896,EX_tyr_L_m,exchanges
reverse,EX_drib_m,-0.0027689009377843132,EX_ura_m,exchanges
zero,EX_drib_m,-0.0003386086550349887,EX_uri_m,exchanges
reverse,EX_drib_m,-0.008859933238554163,EX_val_L_m,exchanges
zero,EX_drib_m,0.0,EX_xyl_D_m,exchanges
zero,EX_drib_m,0.0,EX_zn2_m,exchanges
reverse,EX_drib_m,-0.257677061900754,EX_2obut_m,exchanges
zero,EX_drib_m,-0.00034208399796398226,EX_ade_m,exchanges
forward,EX_drib_m,0.15137745744571163,EX_chor_m,exchanges
zero,EX_drib_m,0.0,EX_csn_m,exchanges
reverse,EX_drib_m,-0.0004894608961050068,EX_h2s_m,exchanges
zero,EX_drib_m,-2.9486109553999995e-06,EX_indole_m,exchanges
forward,EX_drib_m,0.03477743962625013,EX_mqn8_m,exchanges
reverse,EX_drib_m,0.009938079044982118,EX_nmn_m,exchanges
reverse,EX_drib_m,-0.09637988449332724,EX_cit_m,exchanges
reverse,EX_drib_m,0.013856952983384296,EX_dpcoa_m,exchanges
zero,EX_drib_m,0.0,EX_dtmp_m,exchanges
forward,EX_drib_m,0.3717951964507549,EX_hdca_m,exchanges
reverse,EX_drib_m,-0.0023126008652440966,EX_no2_m,exchanges
reverse,EX_drib_m,-0.003095993222594906,EX_ocdca_m,exchanges
zero,EX_drib_m,-0.00015177962005452628,EX_pnto_R_m,exchanges
reverse,EX_drib_m,-0.00279933421377887,EX_pydam_m,exchanges
zero,EX_drib_m,-0.003404499151979934,EX_pydx_m,exchanges
zero,EX_drib_m,-0.003979206258222234,EX_pydxn_m,exchanges
forward,EX_drib_m,-0.010715898310778016,EX_ttdca_m,exchanges
reverse,EX_drib_m,8.443082041620232e-08,EX_urea_m,exchanges
reverse,EX_drib_m,-0.0011195278880593573,EX_12ppd_S_m,exchanges
forward,EX_drib_m,0.0024566089674449287,EX_arab_D_m,exchanges
zero,EX_drib_m,-0.006130063153815257,EX_fuc_L_m,exchanges
zero,EX_drib_m,-0.004962807140049819,EX_lyx_L_m,exchanges
zero,EX_drib_m,-0.0018676626049263234,EX_rmn_m,exchanges
zero,EX_drib_m,0.00025878444644078513,EX_4hbz_m,exchanges
zero,EX_drib_m,-0.0001730743821504177,EX_but_m,exchanges
zero,EX_drib_m,-0.0007552439496905095,EX_lac_D_m,exchanges
zero,EX_drib_m,-0.0037462548622713143,EX_etha_m,exchanges
zero,EX_drib_m,-0.002926990808269636,EX_ind3ac_m,exchanges
zero,EX_drib_m,-0.003048671437770878,EX_aso3_m,exchanges
zero,EX_drib_m,-0.004390701268768282,EX_aso4_m,exchanges
zero,EX_drib_m,-0.004906450436674703,EX_strch1_m,exchanges
zero,EX_drib_m,-0.0005857267486852891,EX_strch2_m,exchanges
zero,EX_drib_m,0.00021011730186870636,EX_ispre_m,exchanges
reverse,EX_drib_m,-0.00021025445943529536,EX_2dmmq8_m,exchanges
reverse,EX_drib_m,-0.0013605602193916821,EX_4abut_m,exchanges
reverse,EX_drib_m,0.0008112464192855384,EX_galur_m,exchanges
zero,EX_drib_m,0.0,EX_glcur_m,exchanges
reverse,EX_drib_m,-0.0007474663503315507,EX_ocdcea_m,exchanges
forward,EX_drib_m,0.18103609454887426,EX_gthox_m,exchanges
forward,EX_drib_m,-0.00888017288251497,EX_raffin_m,exchanges
forward,EX_drib_m,-0.0038150568985462208,EX_xan_m,exchanges
forward,EX_drib_m,-0.08892213561241924,EX_akg_m,exchanges
zero,EX_drib_m,0.0,EX_dextrin_m,exchanges
zero,EX_drib_m,0.0,EX_isobut_m,exchanges
zero,EX_drib_m,0.0,EX_isocapr_m,exchanges
zero,EX_drib_m,0.0,EX_isoval_m,exchanges
reverse,EX_drib_m,-0.019819505088514155,EX_acac_m,exchanges
zero,EX_drib_m,0.0,EX_bhb_m,exchanges
zero,EX_drib_m,0.0,EX_Lcystin_m,exchanges
reverse,EX_drib_m,-0.006053686611646736,EX_kesto_m,exchanges
zero,EX_drib_m,0.0,EX_kestopt_m,exchanges
reverse,EX_drib_m,-0.01833471903649908,EX_kestottr_m,exchanges
zero,EX_drib_m,0.0,EX_mantr_m,exchanges
zero,EX_drib_m,0.0,EX_n2_m,exchanges
zero,EX_drib_m,0.0,EX_rbflvrd_m,exchanges
zero,EX_drib_m,0.0,EX_stys_m,exchanges
zero,EX_drib_m,0.0,EX_tma_m,exchanges
zero,EX_drib_m,0.0,EX_alltn_m,exchanges
zero,EX_drib_m,0.0,EX_ddca_m,exchanges
zero,EX_drib_m,0.0,EX_dms_m,exchanges
zero,EX_drib_m,0.0,EX_dmso_m,exchanges
zero,EX_drib_m,0.0,EX_tet_m,exchanges
zero,EX_drib_m,0.0,EX_tmao_m,exchanges
zero,EX_drib_m,0.0,EX_so3_m,exchanges
zero,EX_drib_m,0.0,EX_chtbs_m,exchanges
zero,EX_drib_m,0.0,EX_mal_L_m,exchanges
zero,EX_drib_m,0.0,EX_bglc_m,exchanges
zero,EX_drib_m,0.0,EX_mannan_m,exchanges
zero,EX_drib_m,0.0,EX_xyluglc_m,exchanges
reverse,EX_drib_m,-0.00393100178846667,EX_amylopect900_m,exchanges
forward,EX_drib_m,-0.12593673933185112,EX_amylose300_m,exchanges
zero,EX_drib_m,0.0,EX_pullulan1200_m,exchanges
reverse,EX_drib_m,-0.0026350985975520658,EX_starch1200_m,exchanges
forward,EX_drib_m,-0.016149672631349254,EX_cellul_m,exchanges
forward,EX_drib_m,-0.011056468781265316,EX_fum_m,exchanges
forward,EX_drib_m,-0.015603231390202144,EX_xylan_m,exchanges
forward,EX_drib_m,-0.04121595909131415,EX_meoh_m,exchanges
forward,EX_drib_m,-0.008676320328131482,EX_pect_m,exchanges
reverse,EX_drib_m,-0.013806266172800008,EX_ncam_m,exchanges
zero,EX_drib_m,0.0,EX_2hyoxplac_m,exchanges
forward,EX_drib_m,0.014762041259346326,EX_mobd_m,exchanges
forward,EX_drib_m,0.02684588849825198,EX_glyclt_m,exchanges
forward,EX_drib_m,0.024153785052085097,EX_tym_m,exchanges
forward,EX_drib_m,-0.01529341776192128,EX_2ddglcn_m,exchanges
reverse,EX_drib_m,-0.0002180977389576455,EX_glcn_m,exchanges
forward,EX_drib_m,0.0036594295144798394,EX_inost_m,exchanges
zero,EX_drib_m,3.682975332708338e-05,EX_ni2_m,exchanges
reverse,EX_drib_m,-0.008201155785139136,EX_fecrm_m,exchanges
zero,EX_drib_m,-0.0021847864757695845,EX_n2o_m,exchanges
forward,EX_drib_m,0.04790788373136845,EX_no_m,exchanges
forward,EX_drib_m,0.08739384680451545,EX_ahcys_m,exchanges
reverse,EX_drib_m,0.010125536874729946,EX_Ser_Thr_m,exchanges
reverse,EX_drib_m,-0.0010891675240332077,EX_T_antigen_m,exchanges
reverse,EX_drib_m,-0.004635885811505869,EX_Tn_antigen_m,exchanges
reverse,EX_drib_m,-0.03520971168798681,EX_acgal_m,exchanges
forward,EX_drib_m,-0.05033744633948345,EX_acnam_m,exchanges
forward,EX_drib_m,-0.029144856251024365,EX_core2_m,exchanges
forward,EX_drib_m,0.11596169830908387,EX_core3_m,exchanges
reverse,EX_drib_m,0.3045406579114207,EX_core4_m,exchanges
forward,EX_drib_m,-0.015854718968126846,EX_core5_m,exchanges
reverse,EX_drib_m,-0.02751675637742146,EX_core6_m,exchanges
reverse,EX_drib_m,-0.012613350404040435,EX_core7_m,exchanges
zero,EX_drib_m,-2.9008687008058587e-06,EX_core8_m,exchanges
forward,EX_drib_m,-0.028788351133606227,EX_dsT_antigen_m,exchanges
reverse,EX_drib_m,-0.008573676589840318,EX_f1a_m,exchanges
zero,EX_drib_m,-0.0018266128368971124,EX_gncore1_m,exchanges
forward,EX_drib_m,-0.5410034468008185,EX_gncore2_m,exchanges
zero,EX_drib_m,3.806944715023519e-06,EX_sT_antigen_m,exchanges
reverse,EX_drib_m,-0.009848953072522093,EX_sTn_antigen_m,exchanges
zero,EX_drib_m,-0.0005486284248767959,EX_gtp_m,exchanges
zero,EX_drib_m,-0.005766588828510777,EX_actn_R_m,exchanges
reverse,EX_drib_m,-0.0016794294778454955,EX_34dhpha_m,exchanges
reverse,EX_drib_m,-0.11244259674803025,EX_3hphac_m,exchanges
zero,EX_drib_m,0.0,EX_oxa_m,exchanges
reverse,EX_drib_m,-0.0029148877503137882,EX_inulin_m,exchanges
zero,EX_drib_m,-0.006084415212423977,EX_diact_m,exchanges
zero,EX_drib_m,0.0,EX_galctn_D_m,exchanges
reverse,EX_drib_m,-0.0005855332727090767,EX_15dap_m,exchanges
reverse,EX_drib_m,-0.00021809904137359837,EX_4hphac_m,exchanges
reverse,EX_drib_m,-0.00021809708040443354,EX_btoh_m,exchanges
reverse,EX_drib_m,-0.02785734278303753,EX_phpyr_m,exchanges
zero,EX_drib_m,0.0,EX_fuc1p_L_m,exchanges
zero,EX_drib_m,0.0,EX_g6p_m,exchanges
reverse,EX_drib_m,-0.0008360612554021707,EX_man6p_m,exchanges
forward,EX_drib_m,-0.005519748112839951,EX_Tyr_ggn_m,exchanges
