direction,effector,elasticity,reaction,type
reverse,EX_glyc_m,0.012624287445815452,EX_glyleu_m,exchanges
forward,EX_glyc_m,0.19187237240702704,EX_glymet_m,exchanges
forward,EX_glyc_m,-2.800388645058023,EX_glyphe_m,exchanges
zero,EX_glyc_m,0.0,EX_glypro_m,exchanges
reverse,EX_glyc_m,0.00010315115327674818,EX_glytyr_m,exchanges
reverse,EX_glyc_m,-0.0055844562802187525,EX_gsn_m,exchanges
zero,EX_glyc_m,0.09417303109719555,EX_gthrd_m,exchanges
zero,EX_glyc_m,0.0004336048948871962,EX_gua_m,exchanges
reverse,EX_glyc_m,0.009002836404081727,EX_h_m,exchanges
reverse,EX_glyc_m,-0.18228499892487093,EX_h2_m,exchanges
reverse,EX_glyc_m,0.0008411526376648961,EX_h2o_m,exchanges
forward,EX_glyc_m,0.0214590113794344,EX_hexs_m,exchanges
zero,EX_glyc_m,-4.790964958090171e-07,EX_hg2_m,exchanges
reverse,EX_glyc_m,-0.004697190415030791,EX_his_L_m,exchanges
zero,EX_glyc_m,0.00215121831132592,EX_hxan_m,exchanges
reverse,EX_glyc_m,-0.005401850526804697,EX_ile_L_m,exchanges
zero,EX_glyc_m,0.12168692918718804,EX_ins_m,exchanges
zero,EX_glyc_m,0.0,EX_isetac_m,exchanges
reverse,EX_glyc_m,-0.004636332081648861,EX_k_m,exchanges
reverse,EX_glyc_m,0.00010315336129718133,EX_lac_L_m,exchanges
forward,EX_glyc_m,0.06454619475062318,EX_lanost_m,exchanges
reverse,EX_glyc_m,0.00010228049067695366,EX_lcts_m,exchanges
zero,EX_glyc_m,0.03816557560668343,EX_leu_L_m,exchanges
zero,EX_glyc_m,0.017762958075060453,EX_lys_L_m,exchanges
zero,EX_glyc_m,0.04895072509945919,EX_malt_m,exchanges
zero,EX_glyc_m,0.01202656888636966,EX_malthx_m,exchanges
zero,EX_glyc_m,0.052287384830425054,EX_malttr_m,exchanges
zero,EX_glyc_m,0.03938401353279275,EX_man_m,exchanges
zero,EX_glyc_m,0.03177335836923589,EX_melib_m,exchanges
zero,EX_glyc_m,1.2373954163535927e-05,EX_met_D_m,exchanges
zero,EX_glyc_m,0.0,EX_met_L_m,exchanges
reverse,EX_glyc_m,0.003385720284066439,EX_metala_m,exchanges
zero,EX_glyc_m,0.0,EX_metsox_R_L_m,exchanges
zero,EX_glyc_m,0.0,EX_metsox_S_L_m,exchanges
zero,EX_glyc_m,0.0,EX_mg2_m,exchanges
zero,EX_glyc_m,0.0,EX_mn2_m,exchanges
zero,EX_glyc_m,0.0,EX_mnl_m,exchanges
zero,EX_glyc_m,0.0,EX_mops_m,exchanges
zero,EX_glyc_m,0.0,EX_mqn7_m,exchanges
zero,EX_glyc_m,0.0,EX_mso3_m,exchanges
zero,EX_glyc_m,0.00020021691000238206,EX_na1_m,exchanges
reverse,EX_glyc_m,0.00010315300321472876,EX_nac_m,exchanges
zero,EX_glyc_m,0.0,EX_nh4_m,exchanges
reverse,EX_glyc_m,0.004404135590075076,EX_no3_m,exchanges
reverse,EX_glyc_m,0.0005002805437950147,EX_o2_m,exchanges
reverse,EX_glyc_m,0.0010991502745668832,EX_orn_m,exchanges
reverse,EX_glyc_m,0.0006669793988685335,EX_pb_m,exchanges
reverse,EX_glyc_m,0.013077584005372275,EX_phe_L_m,exchanges
reverse,EX_glyc_m,0.10116022520838541,EX_pheme_m,exchanges
zero,EX_glyc_m,0.08444514703567663,EX_pi_m,exchanges
reverse,EX_glyc_m,0.0015788812689014262,EX_ppa_m,exchanges
zero,EX_glyc_m,0.0,EX_ppi_m,exchanges
forward,EX_glyc_m,0.008231941964487177,EX_pppn_m,exchanges
forward,EX_glyc_m,0.21352749455101017,EX_pro_L_m,exchanges
zero,EX_glyc_m,0.0787645374924395,EX_ptrc_m,exchanges
zero,EX_glyc_m,0.0005139297274681098,EX_q8_m,exchanges
zero,EX_glyc_m,0.003472468983716226,EX_rib_D_m,exchanges
zero,EX_glyc_m,0.41643122969626134,EX_ribflv_m,exchanges
reverse,EX_glyc_m,0.008374470062431083,EX_salcn_m,exchanges
zero,EX_glyc_m,0.019425631352110173,EX_sbt_D_m,exchanges
zero,EX_glyc_m,0.1310667048768721,EX_ser_D_m,exchanges
zero,EX_glyc_m,7.037831611711454e-05,EX_ser_L_m,exchanges
zero,EX_glyc_m,0.023015420289667077,EX_sheme_m,exchanges
zero,EX_glyc_m,0.09988101575395092,EX_so4_m,exchanges
zero,EX_glyc_m,0.0,EX_spmd_m,exchanges
forward,EX_glyc_m,-0.4012003117899843,EX_succ_m,exchanges
zero,EX_glyc_m,0.11899292599022004,EX_sucr_m,exchanges
forward,EX_glyc_m,0.020969296360728862,EX_sulfac_m,exchanges
reverse,EX_glyc_m,0.0018680005101057162,EX_taur_m,exchanges
reverse,EX_glyc_m,-1.3066207436018829e-05,EX_thm_m,exchanges
zero,EX_glyc_m,0.0,EX_thr_L_m,exchanges
forward,EX_glyc_m,0.05084713789660078,EX_thymd_m,exchanges
reverse,EX_glyc_m,1.719368125356483,EX_tre_m,exchanges
reverse,EX_glyc_m,-0.013122308093747037,EX_trp_L_m,exchanges
zero,EX_glyc_m,-0.00031830956611855754,EX_tsul_m,exchanges
reverse,EX_glyc_m,0.016772009388874576,EX_tyr_L_m,exchanges
reverse,EX_glyc_m,5.164777759983363e-05,EX_ura_m,exchanges
zero,EX_glyc_m,0.000124943853485604,EX_uri_m,exchanges
reverse,EX_glyc_m,0.014768798680229178,EX_val_L_m,exchanges
zero,EX_glyc_m,0.0,EX_xyl_D_m,exchanges
zero,EX_glyc_m,0.0,EX_zn2_m,exchanges
reverse,EX_glyc_m,0.17206578671553174,EX_2obut_m,exchanges
zero,EX_glyc_m,0.020560780000913326,EX_ade_m,exchanges
forward,EX_glyc_m,-0.19149997089611404,EX_chor_m,exchanges
zero,EX_glyc_m,0.0,EX_csn_m,exchanges
reverse,EX_glyc_m,0.0015161801384782313,EX_h2s_m,exchanges
zero,EX_glyc_m,0.00017044591704262757,EX_indole_m,exchanges
forward,EX_glyc_m,0.009676902369828433,EX_mqn8_m,exchanges
reverse,EX_glyc_m,0.06428255150784601,EX_nmn_m,exchanges
reverse,EX_glyc_m,0.0263857072501672,EX_cit_m,exchanges
reverse,EX_glyc_m,-0.0574360308409716,EX_dpcoa_m,exchanges
zero,EX_glyc_m,0.0,EX_dtmp_m,exchanges
forward,EX_glyc_m,-0.16279540639201784,EX_hdca_m,exchanges
reverse,EX_glyc_m,0.013739026849031166,EX_no2_m,exchanges
reverse,EX_glyc_m,0.032304005697603166,EX_ocdca_m,exchanges
zero,EX_glyc_m,0.0016644046896630016,EX_pnto_R_m,exchanges
reverse,EX_glyc_m,0.02491186562638248,EX_pydam_m,exchanges
zero,EX_glyc_m,-0.08045785912599968,EX_pydx_m,exchanges
zero,EX_glyc_m,0.400600242231679,EX_pydxn_m,exchanges
forward,EX_glyc_m,0.07822493977533984,EX_ttdca_m,exchanges
reverse,EX_glyc_m,-8.073145919223308e-08,EX_urea_m,exchanges
reverse,EX_glyc_m,1.0544264464219566,EX_12ppd_S_m,exchanges
forward,EX_glyc_m,0.03276857460214,EX_arab_D_m,exchanges
zero,EX_glyc_m,0.43808947860927816,EX_fuc_L_m,exchanges
zero,EX_glyc_m,0.4350026558841513,EX_lyx_L_m,exchanges
zero,EX_glyc_m,0.46374825038261847,EX_rmn_m,exchanges
zero,EX_glyc_m,0.026599249582393014,EX_4hbz_m,exchanges
zero,EX_glyc_m,0.02608965039504696,EX_but_m,exchanges
zero,EX_glyc_m,0.07374701327558242,EX_lac_D_m,exchanges
zero,EX_glyc_m,0.9999693845621316,EX_etha_m,exchanges
zero,EX_glyc_m,0.6048536432254181,EX_ind3ac_m,exchanges
zero,EX_glyc_m,1.0739285344321203,EX_aso3_m,exchanges
zero,EX_glyc_m,0.5712071630657256,EX_aso4_m,exchanges
zero,EX_glyc_m,0.5271133951983664,EX_strch1_m,exchanges
zero,EX_glyc_m,0.07978041911599121,EX_strch2_m,exchanges
zero,EX_glyc_m,0.019893638916208545,EX_ispre_m,exchanges
reverse,EX_glyc_m,0.00037424396158766693,EX_2dmmq8_m,exchanges
reverse,EX_glyc_m,0.016544460825574925,EX_4abut_m,exchanges
reverse,EX_glyc_m,-0.02772328604526142,EX_galur_m,exchanges
zero,EX_glyc_m,0.0,EX_glcur_m,exchanges
reverse,EX_glyc_m,0.012273232754736012,EX_ocdcea_m,exchanges
forward,EX_glyc_m,-0.607261289628942,EX_gthox_m,exchanges
forward,EX_glyc_m,0.042303035492068375,EX_raffin_m,exchanges
forward,EX_glyc_m,0.024968773250489962,EX_xan_m,exchanges
forward,EX_glyc_m,-0.041574871510370315,EX_akg_m,exchanges
zero,EX_glyc_m,0.0,EX_dextrin_m,exchanges
zero,EX_glyc_m,0.0,EX_isobut_m,exchanges
zero,EX_glyc_m,0.0,EX_isocapr_m,exchanges
zero,EX_glyc_m,0.0,EX_isoval_m,exchanges
reverse,EX_glyc_m,0.1484885690250659,EX_acac_m,exchanges
zero,EX_glyc_m,0.0,EX_bhb_m,exchanges
zero,EX_glyc_m,0.0,EX_Lcystin_m,exchanges
reverse,EX_glyc_m,0.03902153822288312,EX_kesto_m,exchanges
zero,EX_glyc_m,0.0,EX_kestopt_m,exchanges
reverse,EX_glyc_m,0.019591008392527698,EX_kestottr_m,exchanges
zero,EX_glyc_m,0.0,EX_mantr_m,exchanges
zero,EX_glyc_m,0.0,EX_n2_m,exchanges
zero,EX_glyc_m,0.0,EX_rbflvrd_m,exchanges
zero,EX_glyc_m,0.0,EX_stys_m,exchanges
zero,EX_glyc_m,0.0,EX_tma_m,exchanges
zero,EX_glyc_m,0.0,EX_alltn_m,exchanges
zero,EX_glyc_m,0.0,EX_ddca_m,exchanges
zero,EX_glyc_m,0.0,EX_dms_m,exchanges
zero,EX_glyc_m,0.0,EX_dmso_m,exchanges
zero,EX_glyc_m,0.0,EX_tet_m,exchanges
zero,EX_glyc_m,0.0,EX_tmao_m,exchanges
zero,EX_glyc_m,0.0,EX_so3_m,exchanges
zero,EX_glyc_m,0.0,EX_chtbs_m,exchanges
zero,EX_glyc_m,0.0,EX_mal_L_m,exchanges
zero,EX_glyc_m,0.0,EX_bglc_m,exchanges
zero,EX_glyc_m,0.0,EX_mannan_m,exchanges
zero,EX_glyc_m,0.0,EX_xyluglc_m,exchanges
reverse,EX_glyc_m,0.07181114821273482,EX_amylopect900_m,exchanges
forward,EX_glyc_m,0.5832942714601597,EX_amylose300_m,exchanges
zero,EX_glyc_m,0.0,EX_pullulan1200_m,exchanges
reverse,EX_glyc_m,0.012043740994642782,EX_starch1200_m,exchanges
forward,EX_glyc_m,0.06357337833660548,EX_cellul_m,exchanges
forward,EX_glyc_m,0.10143360671895696,EX_fum_m,exchanges
forward,EX_glyc_m,0.07506305089476695,EX_xylan_m,exchanges
zero,EX_glyc_m,0.0008583652638272099,EX_meoh_m,exchanges
forward,EX_glyc_m,0.1670969302480696,EX_pect_m,exchanges
reverse,EX_glyc_m,0.005054631793104392,EX_ncam_m,exchanges
zero,EX_glyc_m,0.0,EX_2hyoxplac_m,exchanges
forward,EX_glyc_m,0.15147892245913092,EX_mobd_m,exchanges
forward,EX_glyc_m,0.20668620883571742,EX_glyclt_m,exchanges
forward,EX_glyc_m,0.19149647233303702,EX_tym_m,exchanges
forward,EX_glyc_m,0.1743346282414704,EX_2ddglcn_m,exchanges
reverse,EX_glyc_m,0.00010315300450702836,EX_glcn_m,exchanges
forward,EX_glyc_m,-0.009817268152989556,EX_inost_m,exchanges
zero,EX_glyc_m,0.1103757107926917,EX_ni2_m,exchanges
reverse,EX_glyc_m,0.0017545760733028715,EX_fecrm_m,exchanges
zero,EX_glyc_m,0.06968340156740638,EX_n2o_m,exchanges
forward,EX_glyc_m,-1.0252910003100357,EX_no_m,exchanges
forward,EX_glyc_m,-1.2442828414293539,EX_ahcys_m,exchanges
reverse,EX_glyc_m,-0.0038115710909991662,EX_Ser_Thr_m,exchanges
reverse,EX_glyc_m,0.004529800289145847,EX_T_antigen_m,exchanges
reverse,EX_glyc_m,0.0657805788553345,EX_Tn_antigen_m,exchanges
reverse,EX_glyc_m,0.18531041492972022,EX_acgal_m,exchanges
forward,EX_glyc_m,0.5717073032485676,EX_acnam_m,exchanges
forward,EX_glyc_m,0.5789516865938804,EX_core2_m,exchanges
forward,EX_glyc_m,-0.09659647001940996,EX_core3_m,exchanges
reverse,EX_glyc_m,-2.5288226646441636,EX_core4_m,exchanges
forward,EX_glyc_m,0.08147761841338585,EX_core5_m,exchanges
reverse,EX_glyc_m,0.026233626103007168,EX_core6_m,exchanges
reverse,EX_glyc_m,0.08042442791882154,EX_core7_m,exchanges
zero,EX_glyc_m,-0.0009562748056168857,EX_core8_m,exchanges
forward,EX_glyc_m,0.11516851548930784,EX_dsT_antigen_m,exchanges
reverse,EX_glyc_m,0.009460468333615246,EX_f1a_m,exchanges
zero,EX_glyc_m,0.11548482230423929,EX_gncore1_m,exchanges
forward,EX_glyc_m,2.026653120644042,EX_gncore2_m,exchanges
zero,EX_glyc_m,0.0022352393414060145,EX_sT_antigen_m,exchanges
reverse,EX_glyc_m,0.01917213190226086,EX_sTn_antigen_m,exchanges
zero,EX_glyc_m,0.13855317959274416,EX_gtp_m,exchanges
zero,EX_glyc_m,0.028060788510941848,EX_actn_R_m,exchanges
reverse,EX_glyc_m,0.009209408429193822,EX_34dhpha_m,exchanges
reverse,EX_glyc_m,0.0007009281559033909,EX_3hphac_m,exchanges
zero,EX_glyc_m,0.0,EX_oxa_m,exchanges
reverse,EX_glyc_m,0.004931690368306096,EX_inulin_m,exchanges
zero,EX_glyc_m,0.5123736113761268,EX_diact_m,exchanges
zero,EX_glyc_m,0.0,EX_galctn_D_m,exchanges
reverse,EX_glyc_m,-7.931439826152145e-05,EX_15dap_m,exchanges
reverse,EX_glyc_m,0.00010315213761824538,EX_4hphac_m,exchanges
reverse,EX_glyc_m,0.00010315302818586503,EX_btoh_m,exchanges
reverse,EX_glyc_m,0.19679511298044794,EX_phpyr_m,exchanges
zero,EX_glyc_m,0.0,EX_fuc1p_L_m,exchanges
zero,EX_glyc_m,0.0,EX_g6p_m,exchanges
reverse,EX_glyc_m,0.0048121657856204855,EX_man6p_m,exchanges
forward,EX_glyc_m,0.05649658772314825,EX_Tyr_ggn_m,exchanges
zero,EX_glyc_m,0.0,EX_glygn2_m,exchanges
forward,EX_glyc_m,-0.6817720485710144,EX_glygn4_m,exchanges
forward,EX_glyc_m,0.18917538760367947,EX_glygn5_m,exchanges
zero,EX_glyc_m,0.0024328531698714073,EX_arabinan101_m,exchanges
forward,EX_glyc_m,0.024483383743381104,EX_arabinogal_m,exchanges
reverse,EX_glyc_m,0.003951178206142332,EX_arabinoxyl_m,exchanges
forward,EX_glyc_m,-1.881509237104968,EX_glutar_m,exchanges
zero,EX_glyc_m,0.0,EX_2mbut_m,exchanges
reverse,EX_glyc_m,8.34813886151966e-08,EX_5aptn_m,exchanges
reverse,EX_glyc_m,0.004284212484450562,EX_ind3ppa_m,exchanges
zero,EX_glyc_m,0.06717062700596799,EX_pac_m,exchanges
forward,EX_glyc_m,0.19152973094131553,EX_phppa_m,exchanges
forward,EX_glyc_m,-0.14363401140990106,EX_pyr_m,exchanges
forward,EX_glyc_m,0.015161715239635498,EX_acgalglcur_m,exchanges
reverse,EX_glyc_m,0.5291467542010864,EX_acgalidour_m,exchanges
reverse,EX_glyc_m,-0.003469673718307642,EX_acgalidour2s_m,exchanges
reverse,EX_glyc_m,0.0021675026611923595,EX_cspg_a_m,exchanges
forward,EX_glyc_m,0.0673295484058889,EX_cspg_a_degr_m,exchanges
forward,EX_glyc_m,0.11490883190058643,EX_cspg_ab_rest_m,exchanges
zero,EX_glyc_m,0.0,EX_cspg_b_m,exchanges
reverse,EX_glyc_m,0.011158393639529862,EX_cspg_b_degr_m,exchanges
zero,EX_glyc_m,0.0,EX_cspg_c_m,exchanges
reverse,EX_glyc_m,0.0021509806292047823,EX_cspg_c_degr_m,exchanges
reverse,EX_glyc_m,0.02238418216555793,EX_cspg_c_rest_m,exchanges
forward,EX_glyc_m,0.02857820078065565,EX_ha_m,exchanges
forward,EX_glyc_m,0.13196116751028164,EX_ha_deg1_m,exchanges
reverse,EX_glyc_m,-2.2211170351803535e-07,EX_ha_pre1_m,exchanges
zero,EX_glyc_m,0.0,EX_idour_m,exchanges
reverse,EX_glyc_m,0.00896266039717375,EX_pecticgal_m,exchanges
forward,EX_glyc_m,0.18564914797827958,EX_rhamnogalurI_m,exchanges
zero,EX_glyc_m,0.146112252073749,EX_dextran40_m,exchanges
forward,EX_glyc_m,0.14223355601191479,EX_galmannan_m,exchanges
reverse,EX_glyc_m,0.04208296912338927,EX_gam26s_m,exchanges
reverse,EX_glyc_m,0.0008835363952680586,EX_glcmannan_m,exchanges
reverse,EX_glyc_m,-0.03897719314885251,EX_hspg_m,exchanges
reverse,EX_glyc_m,0.04272258996558698,EX_hspg_degr_1_m,exchanges
reverse,EX_glyc_m,0.06270093886879269,EX_hspg_degr_10_m,exchanges
forward,EX_glyc_m,0.06502189604803643,EX_hspg_degr_11_m,exchanges
forward,EX_glyc_m,0.05403474079983539,EX_hspg_degr_12_m,exchanges
reverse,EX_glyc_m,0.003606705181122827,EX_hspg_degr_13_m,exchanges
reverse,EX_glyc_m,0.008378624171054838,EX_hspg_degr_14_m,exchanges
forward,EX_glyc_m,0.21094476124980832,EX_hspg_degr_15_m,exchanges
reverse,EX_glyc_m,-0.009797309819159494,EX_hspg_degr_2_m,exchanges
reverse,EX_glyc_m,0.005236530113528204,EX_hspg_degr_3_m,exchanges
reverse,EX_glyc_m,0.0735016517032161,EX_hspg_degr_4_m,exchanges
forward,EX_glyc_m,0.04920827167171793,EX_hspg_degr_5_m,exchanges
reverse,EX_glyc_m,0.008941462170855008,EX_hspg_degr_6_m,exchanges
zero,EX_glyc_m,0.00723103654557633,EX_hspg_degr_7_m,exchanges
zero,EX_glyc_m,0.08298751517973102,EX_hspg_degr_8_m,exchanges
zero,EX_glyc_m,0.04550503324628252,EX_hspg_degr_9_m,exchanges
zero,EX_glyc_m,0.058491456249338825,EX_hspg_rest_m,exchanges
reverse,EX_glyc_m,-0.021898614106319325,EX_levan1000_m,exchanges
forward,EX_glyc_m,-0.021898614106319325,EX_levanb_m,exchanges
zero,EX_glyc_m,0.003034506135559667,EX_levanttr_m,exchanges
reverse,EX_glyc_m,0.011645553915375379,EX_levantttr_m,exchanges
reverse,EX_glyc_m,-0.06942402371741707,EX_lichn_m,exchanges
forward,EX_glyc_m,0.0768471143727556,EX_lmn2_m,exchanges
reverse,EX_glyc_m,0.014335867303697791,EX_lmn30_m,exchanges
reverse,EX_glyc_m,0.019934416102804775,EX_2omfuc_m,exchanges
reverse,EX_glyc_m,-0.20667808026814782,EX_2omxyl_m,exchanges
reverse,EX_glyc_m,-0.0018810439260175116,EX_3ddlhept_m,exchanges
forward,EX_glyc_m,0.28094883580053853,EX_acerA_m,exchanges
zero,EX_glyc_m,0.14579375988317267,EX_apio_D_m,exchanges
forward,EX_glyc_m,-1.22760774229417,EX_homogal_m,exchanges
reverse,EX_glyc_m,0.0030392710367399545,EX_kdo_m,exchanges
zero,EX_glyc_m,0.0,EX_rhamnogalurII_m,exchanges
zero,EX_glyc_m,0.0,EX_dttp_m,exchanges
zero,EX_glyc_m,3.271929390535888e-05,EX_acmana_m,exchanges
forward,EX_glyc_m,0.06828730086391399,EX_ch4_m,exchanges
reverse,EX_glyc_m,0.012947949683586035,EX_fald_m,exchanges
forward,EX_glyc_m,0.17408877143143348,EX_hco3_m,exchanges
forward,EX_glyc_m,-0.03306189515743241,EX_pime_m,exchanges
forward,EX_glyc_m,0.12145711150835847,EX_galct_D_m,exchanges
reverse,EX_glyc_m,0.004409388100512501,EX_glcr_m,exchanges
reverse,EX_glyc_m,0.03954365923252823,EX_Cit_Mg_m,exchanges
forward,EX_glyc_m,-0.41013266683605387,EX_xtsn_m,exchanges
reverse,EX_glyc_m,1.4890183930844358,EX_3hpppn_m,exchanges
forward,EX_glyc_m,0.011477326716220482,EX_cinnm_m,exchanges
reverse,EX_glyc_m,0.002237495214561583,EX_cynt_m,exchanges
forward,EX_glyc_m,-0.07077706456269928,EX_dhcinnm_m,exchanges
forward,EX_glyc_m,-1.2315034033079453,EX_dhpppn_m,exchanges
reverse,EX_glyc_m,-0.009721101889343595,EX_sel_m,exchanges
reverse,EX_glyc_m,0.033061564806513566,EX_selni_m,exchanges
forward,EX_glyc_m,-0.04681714237084966,EX_4hoxpacd_m,exchanges
forward,EX_glyc_m,0.37627543441645983,EX_idon_L_m,exchanges
reverse,EX_glyc_m,0.008769138473745386,EX_HC00319_m,exchanges
reverse,EX_glyc_m,-0.00025070815206973407,EX_oaa_m,exchanges
reverse,EX_glyc_m,-0.1446848256792599,EX_hom_L_m,exchanges
reverse,EX_glyc_m,0.00010315298653917893,EX_ch4s_m,exchanges
reverse,EX_glyc3p_m,-0.037226576837214864,EX_12dgr180_m,exchanges
forward,EX_glyc3p_m,-0.12829375595288628,EX_13ppd_m,exchanges
forward,EX_glyc3p_m,0.0863937443599605,EX_26dap_M_m,exchanges
forward,EX_glyc3p_m,-1.5110004084962636,EX_3mop_m,exchanges
reverse,EX_glyc3p_m,0.017618442352732768,EX_4abz_m,exchanges
forward,EX_glyc3p_m,0.6353433543103115,EX_Lcyst_m,exchanges
reverse,EX_glyc3p_m,0.08011709025793234,EX_ac_m,exchanges
forward,EX_glyc3p_m,-0.07998923363958799,EX_acald_m,exchanges
forward,EX_glyc3p_m,0.07130985419240066,EX_acgam_m,exchanges
reverse,EX_glyc3p_m,0.02301122441163858,EX_adn_m,exchanges
forward,EX_glyc3p_m,-0.011403641880098903,EX_adocbl_m,exchanges
forward,EX_glyc3p_m,-0.011403641880098903,EX_ala_D_m,exchanges
zero,EX_glyc3p_m,-0.00021214627556886967,EX_ala_L_m,exchanges
forward,EX_glyc3p_m,-0.011403641880098903,EX_alaasp_m,exchanges
zero,EX_glyc3p_m,-0.0009431746837584853,EX_alagln_m,exchanges
zero,EX_glyc3p_m,0.0,EX_alaglu_m,exchanges
reverse,EX_glyc3p_m,0.06962761313267535,EX_alagly_m,exchanges
forward,EX_glyc3p_m,-1.2196629398028325,EX_alahis_m,exchanges
reverse,EX_glyc3p_m,-0.7163663412306276,EX_alaleu_m,exchanges
forward,EX_glyc3p_m,0.2213807781852195,EX_alathr_m,exchanges
forward,EX_glyc3p_m,0.6441362953536833,EX_amp_m,exchanges
forward,EX_glyc3p_m,0.11639382723292346,EX_arab_L_m,exchanges
forward,EX_glyc3p_m,-0.7170218272816076,EX_arabttr_m,exchanges
zero,EX_glyc3p_m,0.0,EX_arbt_m,exchanges
zero,EX_glyc3p_m,0.0,EX_arg_L_m,exchanges
zero,EX_glyc3p_m,0.0,EX_arsenb_m,exchanges
forward,EX_glyc3p_m,-1.4046364226914498,EX_asn_L_m,exchanges
zero,EX_glyc3p_m,-0.045412772656661105,EX_asp_L_m,exchanges
zero,EX_glyc3p_m,-0.009467402999074892,EX_btn_m,exchanges
zero,EX_glyc3p_m,-0.0037208916812936366,EX_butso3_m,exchanges
zero,EX_glyc3p_m,-0.00068351720365456,EX_ca2_m,exchanges
reverse,EX_glyc3p_m,2.297349122418445,EX_cbl1_m,exchanges
forward,EX_glyc3p_m,-1.2827603037245838,EX_cbl2_m,exchanges
forward,EX_glyc3p_m,-1.0414238944953125,EX_cd2_m,exchanges
forward,EX_glyc3p_m,-0.01138045664079712,EX_cellb_m,exchanges
zero,EX_glyc3p_m,-0.028665330388975008,EX_cgly_m,exchanges
zero,EX_glyc3p_m,0.0,EX_chol_m,exchanges
zero,EX_glyc3p_m,0.0,EX_chols_m,exchanges
zero,EX_glyc3p_m,0.0,EX_cl_m,exchanges
reverse,EX_glyc3p_m,0.009345360704523156,EX_co2_m,exchanges
reverse,EX_glyc3p_m,0.008823428698487013,EX_cobalt2_m,exchanges
reverse,EX_glyc3p_m,0.00584486976767851,EX_crn_m,exchanges
forward,EX_glyc3p_m,0.03784047746732355,EX_cro4_m,exchanges
reverse,EX_glyc3p_m,0.020753978704101447,EX_ctbt_m,exchanges
reverse,EX_glyc3p_m,0.011169264622594589,EX_cu2_m,exchanges
reverse,EX_glyc3p_m,0.005235539937392952,EX_cys_L_m,exchanges
forward,EX_glyc3p_m,-0.6574926461049113,EX_cytd_m,exchanges
forward,EX_glyc3p_m,0.19553187442431064,EX_dad_2_m,exchanges
reverse,EX_glyc3p_m,0.0222920036464605,EX_dcyt_m,exchanges
reverse,EX_glyc3p_m,0.02437974494231528,EX_dgsn_m,exchanges
zero,EX_glyc3p_m,-0.061461162577067796,EX_din_m,exchanges
zero,EX_glyc3p_m,-0.22693859254648174,EX_drib_m,exchanges
zero,EX_glyc3p_m,-0.09258335435781362,EX_duri_m,exchanges
zero,EX_glyc3p_m,-0.3213810918598625,EX_ethso3_m,exchanges
zero,EX_glyc3p_m,-0.09817629281716478,EX_etoh_m,exchanges
zero,EX_glyc3p_m,-0.16077289995836352,EX_fe2_m,exchanges
zero,EX_glyc3p_m,-0.22553132616542015,EX_fe3_m,exchanges
zero,EX_glyc3p_m,-0.000310407796320078,EX_fol_m,exchanges
reverse,EX_glyc3p_m,1.5097029902297604e-07,EX_for_m,exchanges
reverse,EX_glyc3p_m,27.290245012660996,EX_fru_m,exchanges
reverse,EX_glyc3p_m,-0.02738763766455321,EX_gal_m,exchanges
forward,EX_glyc3p_m,-0.011411391300777396,EX_galt_m,exchanges
reverse,EX_glyc3p_m,0.009224722667097729,EX_gam_m,exchanges
reverse,EX_glyc3p_m,0.017258000127484685,EX_gbbtn_m,exchanges
reverse,EX_glyc3p_m,0.052074927694221174,EX_gcald_m,exchanges
reverse,EX_glyc3p_m,0.05099610603888749,EX_glc_D_m,exchanges
reverse,EX_glyc3p_m,0.02585795240007016,EX_gln_L_m,exchanges
zero,EX_glyc3p_m,-0.18665048374394644,EX_glu_L_m,exchanges
zero,EX_glyc3p_m,-0.09275019902577952,EX_gly_m,exchanges
reverse,EX_glyc3p_m,0.042319054377220056,EX_glyasn_m,exchanges
zero,EX_glyc3p_m,-3.899967882858846e-05,EX_glyasp_m,exchanges
reverse,EX_glyc3p_m,0.05784133684479942,EX_glyb_m,exchanges
zero,EX_glyc3p_m,0.0,EX_glyc_m,exchanges
zero,EX_glyc3p_m,0.0,EX_glyc3p_m,exchanges
reverse,EX_glyc3p_m,0.1031805488513271,EX_glycys_m,exchanges
zero,EX_glyc3p_m,0.0003670205401640203,EX_glygln_m,exchanges
forward,EX_glyc3p_m,-0.09112821277331484,EX_glyglu_m,exchanges
reverse,EX_glyc3p_m,0.015501764671561058,EX_glyleu_m,exchanges
forward,EX_glyc3p_m,0.041229680401526636,EX_glymet_m,exchanges
forward,EX_glyc3p_m,-3.4526077361035634,EX_glyphe_m,exchanges
zero,EX_glyc3p_m,0.0,EX_glypro_m,exchanges
reverse,EX_glyc3p_m,0.25815674004615374,EX_glytyr_m,exchanges
reverse,EX_glyc3p_m,-0.815757369986736,EX_gsn_m,exchanges
zero,EX_glyc3p_m,-0.04534413820612926,EX_gthrd_m,exchanges
zero,EX_glyc3p_m,-0.00013285434308230037,EX_gua_m,exchanges
reverse,EX_glyc3p_m,0.009433253270936248,EX_h_m,exchanges
reverse,EX_glyc3p_m,-0.18383164383779516,EX_h2_m,exchanges
reverse,EX_glyc3p_m,0.004724383167810809,EX_h2o_m,exchanges
forward,EX_glyc3p_m,-0.023580705764425502,EX_hexs_m,exchanges
zero,EX_glyc3p_m,-5.184847342576404e-05,EX_hg2_m,exchanges
