direction,effector,elasticity,reaction,type
zero,EX_mqn7_m,0.0,EX_hspg_degr_5_m,exchanges
zero,EX_mqn7_m,0.0,EX_hspg_degr_6_m,exchanges
zero,EX_mqn7_m,0.0,EX_hspg_degr_7_m,exchanges
zero,EX_mqn7_m,0.0,EX_hspg_degr_8_m,exchanges
zero,EX_mqn7_m,0.0,EX_hspg_degr_9_m,exchanges
zero,EX_mqn7_m,0.0,EX_hspg_rest_m,exchanges
forward,EX_mqn7_m,-4.144595319131952,EX_levan1000_m,exchanges
reverse,EX_mqn7_m,-1.1157534568185667,EX_levanb_m,exchanges
forward,EX_mqn7_m,3.4390820504784347,EX_levanttr_m,exchanges
reverse,EX_mqn7_m,0.02429439294598268,EX_levantttr_m,exchanges
reverse,EX_mqn7_m,2.2030375909671562,EX_lichn_m,exchanges
reverse,EX_mqn7_m,0.025268174097750062,EX_lmn2_m,exchanges
zero,EX_mqn7_m,0.0,EX_lmn30_m,exchanges
zero,EX_mqn7_m,-1.3588985048329505e-06,EX_2omfuc_m,exchanges
zero,EX_mqn7_m,0.0,EX_2omxyl_m,exchanges
forward,EX_mqn7_m,-3.274315827830341,EX_3ddlhept_m,exchanges
zero,EX_mqn7_m,-3.8011064518173043e-06,EX_acerA_m,exchanges
zero,EX_mqn7_m,0.0,EX_apio_D_m,exchanges
zero,EX_mqn7_m,0.0,EX_homogal_m,exchanges
zero,EX_mqn7_m,-2.695692558063456e-09,EX_kdo_m,exchanges
reverse,EX_mqn7_m,8.754066255914328,EX_rhamnogalurII_m,exchanges
forward,EX_mqn7_m,-3.966792224514908,EX_dttp_m,exchanges
forward,EX_mqn7_m,-2.7272489420631096,EX_acmana_m,exchanges
zero,EX_mqn7_m,3.960825882387553e-05,EX_pime_m,exchanges
zero,EX_mqn7_m,5.516814802319914e-05,EX_galct_D_m,exchanges
zero,EX_mqn7_m,-2.526379141443158e-06,EX_glcr_m,exchanges
reverse,EX_mqn7_m,0.25359117359007755,EX_Cit_Mg_m,exchanges
forward,EX_mqn7_m,-2.6509123902248533,EX_xtsn_m,exchanges
forward,EX_mqn7_m,-3.285171542636922,EX_3hpppn_m,exchanges
forward,EX_mqn7_m,-4.107075227280204,EX_cinnm_m,exchanges
forward,EX_mqn7_m,-3.6414943169432767,EX_cynt_m,exchanges
forward,EX_mqn7_m,11.594574582578177,EX_dhcinnm_m,exchanges
forward,EX_mqn7_m,-5.662756278820629,EX_dhpppn_m,exchanges
forward,EX_mqn7_m,-2.318576769829086,EX_sel_m,exchanges
forward,EX_mqn7_m,-3.864904244627416,EX_selni_m,exchanges
forward,EX_mqn7_m,-2.243704766340624,EX_4hoxpacd_m,exchanges
forward,EX_mqn7_m,-3.01052415630938,EX_idon_L_m,exchanges
forward,EX_mqn7_m,-2.259886679181271,EX_HC00319_m,exchanges
reverse,EX_mqn7_m,0.030414547929531466,EX_oaa_m,exchanges
reverse,EX_mqn7_m,0.0400475938008249,EX_hom_L_m,exchanges
reverse,EX_mqn7_m,1.887222145374885,EX_ch4s_m,exchanges
reverse,EX_pheme_m,0.14011539452852162,EX_12dgr180_m,exchanges
forward,EX_pheme_m,0.0023873664360696267,EX_13ppd_m,exchanges
forward,EX_pheme_m,0.07059518379668894,EX_26dap_M_m,exchanges
forward,EX_pheme_m,0.07858620591662202,EX_3mop_m,exchanges
reverse,EX_pheme_m,-0.00010480347630181797,EX_4abz_m,exchanges
forward,EX_pheme_m,0.07864348516572583,EX_Lcyst_m,exchanges
zero,EX_pheme_m,0.0,EX_ac_m,exchanges
forward,EX_pheme_m,0.12154291271335715,EX_acald_m,exchanges
forward,EX_pheme_m,0.05940960812673701,EX_acgam_m,exchanges
forward,EX_pheme_m,0.10148949289990661,EX_adn_m,exchanges
zero,EX_pheme_m,0.0,EX_adocbl_m,exchanges
zero,EX_pheme_m,0.0,EX_ala_D_m,exchanges
zero,EX_pheme_m,0.0,EX_ala_L_m,exchanges
zero,EX_pheme_m,0.0,EX_alaasp_m,exchanges
zero,EX_pheme_m,0.0,EX_alagln_m,exchanges
zero,EX_pheme_m,0.0,EX_alaglu_m,exchanges
forward,EX_pheme_m,0.09805986276020917,EX_alagly_m,exchanges
forward,EX_pheme_m,0.09379654333327103,EX_alahis_m,exchanges
zero,EX_pheme_m,0.0,EX_alaleu_m,exchanges
forward,EX_pheme_m,0.1183935850353901,EX_alathr_m,exchanges
forward,EX_pheme_m,0.1021817827382332,EX_amp_m,exchanges
forward,EX_pheme_m,0.0703294853459191,EX_arab_L_m,exchanges
forward,EX_pheme_m,0.06422982552542145,EX_arabttr_m,exchanges
zero,EX_pheme_m,0.0,EX_arbt_m,exchanges
zero,EX_pheme_m,0.0,EX_arg_L_m,exchanges
zero,EX_pheme_m,0.0,EX_arsenb_m,exchanges
forward,EX_pheme_m,0.10159876846133287,EX_asn_L_m,exchanges
zero,EX_pheme_m,4.755364990671751e-05,EX_asp_L_m,exchanges
zero,EX_pheme_m,3.854359036381538e-06,EX_btn_m,exchanges
zero,EX_pheme_m,1.0836116093315695e-05,EX_butso3_m,exchanges
zero,EX_pheme_m,3.2909931224622824e-05,EX_ca2_m,exchanges
forward,EX_pheme_m,0.07045063810902974,EX_cbl1_m,exchanges
forward,EX_pheme_m,0.08349704963613647,EX_cbl2_m,exchanges
forward,EX_pheme_m,0.1055157863229983,EX_cd2_m,exchanges
zero,EX_pheme_m,0.0,EX_cellb_m,exchanges
zero,EX_pheme_m,2.444450650784802e-06,EX_cgly_m,exchanges
zero,EX_pheme_m,0.0,EX_chol_m,exchanges
zero,EX_pheme_m,0.0,EX_chols_m,exchanges
zero,EX_pheme_m,0.0,EX_cl_m,exchanges
forward,EX_pheme_m,0.09362220235193064,EX_co2_m,exchanges
forward,EX_pheme_m,0.09379875994188325,EX_cobalt2_m,exchanges
zero,EX_pheme_m,4.7577102879614586e-05,EX_crn_m,exchanges
forward,EX_pheme_m,0.10583633655644853,EX_cro4_m,exchanges
forward,EX_pheme_m,0.07208397246867726,EX_ctbt_m,exchanges
forward,EX_pheme_m,0.07408733223238428,EX_cu2_m,exchanges
zero,EX_pheme_m,0.0,EX_cys_L_m,exchanges
forward,EX_pheme_m,0.09001335347377903,EX_cytd_m,exchanges
forward,EX_pheme_m,0.10825770374053079,EX_dad_2_m,exchanges
forward,EX_pheme_m,0.08362788746305583,EX_dcyt_m,exchanges
forward,EX_pheme_m,0.08359487093863471,EX_dgsn_m,exchanges
zero,EX_pheme_m,0.0,EX_din_m,exchanges
zero,EX_pheme_m,0.0,EX_drib_m,exchanges
zero,EX_pheme_m,0.0,EX_duri_m,exchanges
zero,EX_pheme_m,0.0,EX_ethso3_m,exchanges
zero,EX_pheme_m,0.0,EX_etoh_m,exchanges
zero,EX_pheme_m,0.0,EX_fe2_m,exchanges
zero,EX_pheme_m,0.0,EX_fe3_m,exchanges
zero,EX_pheme_m,0.0,EX_fol_m,exchanges
reverse,EX_pheme_m,0.0022726447589027643,EX_for_m,exchanges
reverse,EX_pheme_m,0.004207457275544613,EX_fru_m,exchanges
reverse,EX_pheme_m,0.004266108365840182,EX_gal_m,exchanges
zero,EX_pheme_m,0.0,EX_galt_m,exchanges
forward,EX_pheme_m,0.09769094376059329,EX_gam_m,exchanges
forward,EX_pheme_m,-0.4436087605630945,EX_gbbtn_m,exchanges
zero,EX_pheme_m,0.0,EX_gcald_m,exchanges
reverse,EX_pheme_m,0.004354893099094426,EX_glc_D_m,exchanges
zero,EX_pheme_m,0.0,EX_gln_L_m,exchanges
zero,EX_pheme_m,0.0,EX_glu_L_m,exchanges
zero,EX_pheme_m,0.0,EX_gly_m,exchanges
reverse,EX_pheme_m,-0.00025754528696131374,EX_glyasn_m,exchanges
zero,EX_pheme_m,0.0,EX_glyasp_m,exchanges
forward,EX_pheme_m,0.061467781997368576,EX_glyb_m,exchanges
zero,EX_pheme_m,0.0,EX_glyc_m,exchanges
zero,EX_pheme_m,0.0,EX_glyc3p_m,exchanges
forward,EX_pheme_m,0.09165145982088063,EX_glycys_m,exchanges
reverse,EX_pheme_m,0.0002895945871728145,EX_glygln_m,exchanges
forward,EX_pheme_m,0.09926225178800152,EX_glyglu_m,exchanges
zero,EX_pheme_m,0.0,EX_glyleu_m,exchanges
forward,EX_pheme_m,0.11277030330753668,EX_glymet_m,exchanges
forward,EX_pheme_m,0.102813608985457,EX_glyphe_m,exchanges
zero,EX_pheme_m,0.0,EX_glypro_m,exchanges
reverse,EX_pheme_m,-0.014252046402853935,EX_glytyr_m,exchanges
zero,EX_pheme_m,0.0,EX_gsn_m,exchanges
zero,EX_pheme_m,0.0,EX_gthrd_m,exchanges
zero,EX_pheme_m,0.0,EX_gua_m,exchanges
zero,EX_pheme_m,1.002910623881803e-05,EX_h_m,exchanges
reverse,EX_pheme_m,0.0007601834643011784,EX_h2_m,exchanges
reverse,EX_pheme_m,0.0005831438120695864,EX_h2o_m,exchanges
zero,EX_pheme_m,0.017918560140532946,EX_hexs_m,exchanges
zero,EX_pheme_m,8.498359349573548e-07,EX_hg2_m,exchanges
zero,EX_pheme_m,0.0,EX_his_L_m,exchanges
forward,EX_pheme_m,0.10662553789051898,EX_hxan_m,exchanges
zero,EX_pheme_m,0.0,EX_ile_L_m,exchanges
zero,EX_pheme_m,0.0,EX_ins_m,exchanges
forward,EX_pheme_m,0.11347495688883491,EX_isetac_m,exchanges
reverse,EX_pheme_m,-0.014253592027753115,EX_k_m,exchanges
forward,EX_pheme_m,0.04693689413407531,EX_lac_L_m,exchanges
reverse,EX_pheme_m,-0.03865898791143074,EX_lanost_m,exchanges
zero,EX_pheme_m,7.840745830378637e-07,EX_lcts_m,exchanges
zero,EX_pheme_m,4.7257499069530695e-06,EX_leu_L_m,exchanges
zero,EX_pheme_m,0.0,EX_lys_L_m,exchanges
zero,EX_pheme_m,0.0,EX_malt_m,exchanges
zero,EX_pheme_m,1.009826403830516e-05,EX_malthx_m,exchanges
zero,EX_pheme_m,0.0,EX_malttr_m,exchanges
zero,EX_pheme_m,0.0,EX_man_m,exchanges
zero,EX_pheme_m,5.474563913310249e-07,EX_melib_m,exchanges
zero,EX_pheme_m,0.0,EX_met_D_m,exchanges
forward,EX_pheme_m,0.14068458894279878,EX_met_L_m,exchanges
zero,EX_pheme_m,0.0,EX_metala_m,exchanges
zero,EX_pheme_m,0.0,EX_metsox_R_L_m,exchanges
zero,EX_pheme_m,0.0,EX_metsox_S_L_m,exchanges
zero,EX_pheme_m,0.0,EX_mg2_m,exchanges
zero,EX_pheme_m,0.0,EX_mn2_m,exchanges
zero,EX_pheme_m,0.0,EX_mnl_m,exchanges
zero,EX_pheme_m,0.0,EX_mops_m,exchanges
zero,EX_pheme_m,0.0,EX_mqn7_m,exchanges
zero,EX_pheme_m,1.5464978275758767e-06,EX_mso3_m,exchanges
reverse,EX_pheme_m,-0.014254985284738453,EX_na1_m,exchanges
zero,EX_pheme_m,0.0,EX_nac_m,exchanges
forward,EX_pheme_m,0.10277102090833878,EX_nh4_m,exchanges
reverse,EX_pheme_m,-0.004143372302607418,EX_no3_m,exchanges
forward,EX_pheme_m,0.0756367487633014,EX_o2_m,exchanges
reverse,EX_pheme_m,-0.002526598591190421,EX_orn_m,exchanges
forward,EX_pheme_m,0.10916839069468054,EX_pb_m,exchanges
zero,EX_pheme_m,0.0,EX_phe_L_m,exchanges
zero,EX_pheme_m,0.0,EX_pheme_m,exchanges
forward,EX_pheme_m,0.07449801317245708,EX_pi_m,exchanges
zero,EX_pheme_m,0.0,EX_ppa_m,exchanges
forward,EX_pheme_m,0.052368656958377,EX_ppi_m,exchanges
forward,EX_pheme_m,0.09546730065423503,EX_pppn_m,exchanges
zero,EX_pheme_m,0.0,EX_pro_L_m,exchanges
zero,EX_pheme_m,4.892963900715586e-07,EX_ptrc_m,exchanges
zero,EX_pheme_m,9.130904032872422e-08,EX_q8_m,exchanges
forward,EX_pheme_m,-0.12826114620271056,EX_rib_D_m,exchanges
zero,EX_pheme_m,0.0,EX_ribflv_m,exchanges
zero,EX_pheme_m,0.0,EX_salcn_m,exchanges
forward,EX_pheme_m,-0.17989186745782426,EX_sbt_D_m,exchanges
forward,EX_pheme_m,-0.045364762097070965,EX_ser_D_m,exchanges
zero,EX_pheme_m,0.0,EX_ser_L_m,exchanges
zero,EX_pheme_m,0.0,EX_sheme_m,exchanges
zero,EX_pheme_m,0.0,EX_so4_m,exchanges
forward,EX_pheme_m,0.11185508237571362,EX_spmd_m,exchanges
zero,EX_pheme_m,0.0,EX_succ_m,exchanges
reverse,EX_pheme_m,0.10249473427063727,EX_sucr_m,exchanges
reverse,EX_pheme_m,-0.012046576892279504,EX_sulfac_m,exchanges
zero,EX_pheme_m,0.0,EX_taur_m,exchanges
forward,EX_pheme_m,-0.012220114371954693,EX_thm_m,exchanges
forward,EX_pheme_m,0.24155070517323907,EX_thr_L_m,exchanges
forward,EX_pheme_m,0.09581293969829652,EX_thymd_m,exchanges
forward,EX_pheme_m,-0.3230815002252996,EX_tre_m,exchanges
forward,EX_pheme_m,-0.45418076846475586,EX_trp_L_m,exchanges
forward,EX_pheme_m,0.11151505726125777,EX_tsul_m,exchanges
forward,EX_pheme_m,-0.17462798834063875,EX_tyr_L_m,exchanges
forward,EX_pheme_m,-0.15134196657360377,EX_ura_m,exchanges
zero,EX_pheme_m,0.0,EX_uri_m,exchanges
zero,EX_pheme_m,0.0,EX_val_L_m,exchanges
reverse,EX_pheme_m,0.00416871758639914,EX_xyl_D_m,exchanges
zero,EX_pheme_m,0.0,EX_zn2_m,exchanges
forward,EX_pheme_m,0.02033767162081368,EX_2obut_m,exchanges
zero,EX_pheme_m,0.0,EX_ade_m,exchanges
forward,EX_pheme_m,0.0966427509368728,EX_chor_m,exchanges
zero,EX_pheme_m,1.5172900802440381e-06,EX_csn_m,exchanges
forward,EX_pheme_m,0.08669064212457833,EX_h2s_m,exchanges
forward,EX_pheme_m,0.022165971148018215,EX_indole_m,exchanges
reverse,EX_pheme_m,0.0019710320358967692,EX_mqn8_m,exchanges
forward,EX_pheme_m,0.047914212097346365,EX_nmn_m,exchanges
zero,EX_pheme_m,0.0,EX_cit_m,exchanges
forward,EX_pheme_m,-0.234413306103729,EX_dpcoa_m,exchanges
forward,EX_pheme_m,0.0744295689884833,EX_dtmp_m,exchanges
forward,EX_pheme_m,0.09672783234556448,EX_hdca_m,exchanges
zero,EX_pheme_m,0.0,EX_no2_m,exchanges
forward,EX_pheme_m,0.06148529077543152,EX_ocdca_m,exchanges
zero,EX_pheme_m,0.0,EX_pnto_R_m,exchanges
zero,EX_pheme_m,0.0,EX_pydam_m,exchanges
zero,EX_pheme_m,1.816032533241696e-06,EX_pydx_m,exchanges
forward,EX_pheme_m,-0.16484102357068764,EX_pydxn_m,exchanges
forward,EX_pheme_m,0.10355830047839909,EX_ttdca_m,exchanges
forward,EX_pheme_m,0.08285008579834496,EX_urea_m,exchanges
zero,EX_pheme_m,0.0,EX_12ppd_S_m,exchanges
zero,EX_pheme_m,0.0,EX_arab_D_m,exchanges
zero,EX_pheme_m,0.0,EX_fuc_L_m,exchanges
zero,EX_pheme_m,0.0,EX_lyx_L_m,exchanges
zero,EX_pheme_m,2.9575345550370002e-06,EX_rmn_m,exchanges
zero,EX_pheme_m,4.9034236937473e-06,EX_4hbz_m,exchanges
zero,EX_pheme_m,0.0,EX_but_m,exchanges
zero,EX_pheme_m,0.0,EX_lac_D_m,exchanges
zero,EX_pheme_m,0.0,EX_etha_m,exchanges
zero,EX_pheme_m,0.0,EX_ind3ac_m,exchanges
zero,EX_pheme_m,0.0,EX_aso3_m,exchanges
zero,EX_pheme_m,0.0,EX_aso4_m,exchanges
zero,EX_pheme_m,0.0,EX_strch1_m,exchanges
forward,EX_pheme_m,0.07283497086708834,EX_strch2_m,exchanges
reverse,EX_pheme_m,-0.015376076712048103,EX_ispre_m,exchanges
forward,EX_pheme_m,0.15145537181952662,EX_2dmmq8_m,exchanges
zero,EX_pheme_m,0.0,EX_4abut_m,exchanges
forward,EX_pheme_m,0.06771522620502513,EX_galur_m,exchanges
forward,EX_pheme_m,0.030652755323270497,EX_glcur_m,exchanges
forward,EX_pheme_m,-0.17161923890135045,EX_ocdcea_m,exchanges
forward,EX_pheme_m,0.24817959042035653,EX_gthox_m,exchanges
forward,EX_pheme_m,0.011574589316665218,EX_raffin_m,exchanges
zero,EX_pheme_m,0.0,EX_xan_m,exchanges
zero,EX_pheme_m,0.0,EX_akg_m,exchanges
zero,EX_pheme_m,0.0,EX_dextrin_m,exchanges
forward,EX_pheme_m,0.09724164869703067,EX_isobut_m,exchanges
zero,EX_pheme_m,0.0,EX_isocapr_m,exchanges
zero,EX_pheme_m,0.0,EX_isoval_m,exchanges
reverse,EX_pheme_m,-0.00026230406766414305,EX_acac_m,exchanges
zero,EX_pheme_m,0.0,EX_bhb_m,exchanges
reverse,EX_pheme_m,-0.0003073959017818595,EX_Lcystin_m,exchanges
zero,EX_pheme_m,0.0,EX_kesto_m,exchanges
zero,EX_pheme_m,0.0,EX_kestopt_m,exchanges
zero,EX_pheme_m,0.0,EX_kestottr_m,exchanges
zero,EX_pheme_m,0.0,EX_mantr_m,exchanges
zero,EX_pheme_m,0.0,EX_n2_m,exchanges
zero,EX_pheme_m,0.0,EX_rbflvrd_m,exchanges
zero,EX_pheme_m,0.0,EX_stys_m,exchanges
zero,EX_pheme_m,0.0,EX_tma_m,exchanges
zero,EX_pheme_m,0.0,EX_alltn_m,exchanges
zero,EX_pheme_m,0.0,EX_ddca_m,exchanges
zero,EX_pheme_m,0.0,EX_dms_m,exchanges
zero,EX_pheme_m,0.0,EX_dmso_m,exchanges
zero,EX_pheme_m,0.0,EX_tet_m,exchanges
zero,EX_pheme_m,0.0,EX_tmao_m,exchanges
zero,EX_pheme_m,0.0,EX_so3_m,exchanges
zero,EX_pheme_m,0.0,EX_chtbs_m,exchanges
zero,EX_pheme_m,0.0,EX_mal_L_m,exchanges
forward,EX_pheme_m,0.055149831429854856,EX_bglc_m,exchanges
forward,EX_pheme_m,0.04740500433698003,EX_mannan_m,exchanges
zero,EX_pheme_m,0.0,EX_xyluglc_m,exchanges
forward,EX_pheme_m,0.09644207513898273,EX_amylopect900_m,exchanges
forward,EX_pheme_m,-0.22036389864844352,EX_amylose300_m,exchanges
forward,EX_pheme_m,0.028266360199262763,EX_pullulan1200_m,exchanges
forward,EX_pheme_m,0.04490491488731152,EX_starch1200_m,exchanges
forward,EX_pheme_m,0.08633962058339328,EX_cellul_m,exchanges
forward,EX_pheme_m,0.12172346994713479,EX_fum_m,exchanges
zero,EX_pheme_m,0.0,EX_xylan_m,exchanges
zero,EX_pheme_m,0.0,EX_meoh_m,exchanges
forward,EX_pheme_m,0.10088679978467852,EX_pect_m,exchanges
forward,EX_pheme_m,0.12028814331635829,EX_ncam_m,exchanges
forward,EX_pheme_m,0.12681873705227886,EX_2hyoxplac_m,exchanges
forward,EX_pheme_m,-0.07331946686412572,EX_mobd_m,exchanges
reverse,EX_pheme_m,-0.014234297370512294,EX_glyclt_m,exchanges
zero,EX_pheme_m,0.0,EX_tym_m,exchanges
zero,EX_pheme_m,0.0,EX_2ddglcn_m,exchanges
zero,EX_pheme_m,0.0,EX_glcn_m,exchanges
zero,EX_pheme_m,0.0,EX_inost_m,exchanges
forward,EX_pheme_m,0.10069614374531355,EX_ni2_m,exchanges
forward,EX_pheme_m,0.10091160382231124,EX_fecrm_m,exchanges
zero,EX_pheme_m,0.0,EX_n2o_m,exchanges
zero,EX_pheme_m,1.1486440421037969e-06,EX_no_m,exchanges
forward,EX_pheme_m,0.09971373379753068,EX_ahcys_m,exchanges
reverse,EX_pheme_m,-0.0005611637982561035,EX_Ser_Thr_m,exchanges
forward,EX_pheme_m,0.038728090148012484,EX_T_antigen_m,exchanges
forward,EX_pheme_m,0.04237819001547294,EX_Tn_antigen_m,exchanges
forward,EX_pheme_m,0.044633713567066025,EX_acgal_m,exchanges
reverse,EX_pheme_m,0.00039659585590712254,EX_acnam_m,exchanges
zero,EX_pheme_m,1.027165819067477e-06,EX_core2_m,exchanges
zero,EX_pheme_m,0.0,EX_core3_m,exchanges
forward,EX_pheme_m,0.08223136657944607,EX_core4_m,exchanges
zero,EX_pheme_m,0.0,EX_core5_m,exchanges
forward,EX_pheme_m,0.10606620330557703,EX_core6_m,exchanges
forward,EX_pheme_m,-0.43473756973996913,EX_core7_m,exchanges
zero,EX_pheme_m,0.0,EX_core8_m,exchanges
forward,EX_pheme_m,-0.18602226710132896,EX_dsT_antigen_m,exchanges
zero,EX_pheme_m,0.0,EX_f1a_m,exchanges
forward,EX_pheme_m,-0.380552197320263,EX_gncore1_m,exchanges
zero,EX_pheme_m,0.0,EX_gncore2_m,exchanges
zero,EX_pheme_m,0.0,EX_sT_antigen_m,exchanges
zero,EX_pheme_m,2.8518997368109922e-05,EX_sTn_antigen_m,exchanges
forward,EX_pheme_m,0.11415065632069954,EX_gtp_m,exchanges
zero,EX_pheme_m,0.0,EX_actn_R_m,exchanges
forward,EX_pheme_m,0.09758127964273555,EX_34dhpha_m,exchanges
zero,EX_pheme_m,9.426475461538075e-05,EX_3hphac_m,exchanges
zero,EX_pheme_m,0.0,EX_oxa_m,exchanges
zero,EX_pheme_m,0.0,EX_inulin_m,exchanges
reverse,EX_pheme_m,-0.014275842788480375,EX_diact_m,exchanges
reverse,EX_pheme_m,-0.014254699758025069,EX_galctn_D_m,exchanges
forward,EX_pheme_m,0.10092262158685195,EX_15dap_m,exchanges
zero,EX_pheme_m,0.0,EX_4hphac_m,exchanges
zero,EX_pheme_m,0.0,EX_btoh_m,exchanges
reverse,EX_pheme_m,3.0025606889694245e-07,EX_phpyr_m,exchanges
forward,EX_pheme_m,0.027277982126321376,EX_fuc1p_L_m,exchanges
zero,EX_pheme_m,0.0,EX_g6p_m,exchanges
forward,EX_pheme_m,-0.41196176685406094,EX_man6p_m,exchanges
forward,EX_pheme_m,-0.47072503548618805,EX_Tyr_ggn_m,exchanges
zero,EX_pheme_m,6.672779147010033e-06,EX_glygn2_m,exchanges
forward,EX_pheme_m,-0.25369812207888476,EX_glygn4_m,exchanges
forward,EX_pheme_m,0.15998779797164353,EX_glygn5_m,exchanges
forward,EX_pheme_m,0.05702969196861973,EX_arabinan101_m,exchanges
zero,EX_pheme_m,0.0,EX_arabinogal_m,exchanges
reverse,EX_pheme_m,0.0005470695929377101,EX_arabinoxyl_m,exchanges
forward,EX_pheme_m,-0.003892254533248707,EX_glutar_m,exchanges
zero,EX_pheme_m,5.725215892482538e-06,EX_2mbut_m,exchanges
forward,EX_pheme_m,-0.47452244969167445,EX_5aptn_m,exchanges
forward,EX_pheme_m,0.008956514948927352,EX_ind3ppa_m,exchanges
forward,EX_pheme_m,0.043164318357016285,EX_pac_m,exchanges
forward,EX_pheme_m,0.09858430080915248,EX_phppa_m,exchanges
zero,EX_pheme_m,0.0,EX_pyr_m,exchanges
forward,EX_pheme_m,0.07640577604933974,EX_acgalglcur_m,exchanges
forward,EX_pheme_m,0.42082675658751345,EX_acgalidour_m,exchanges
forward,EX_pheme_m,-0.3799254558153109,EX_acgalidour2s_m,exchanges
zero,EX_pheme_m,0.0,EX_cspg_a_m,exchanges
reverse,EX_pheme_m,0.0014102512307800907,EX_cspg_a_degr_m,exchanges
zero,EX_pheme_m,0.0,EX_cspg_ab_rest_m,exchanges
forward,EX_pheme_m,0.08849492072542375,EX_cspg_b_m,exchanges
reverse,EX_pheme_m,0.9273038664898969,EX_cspg_b_degr_m,exchanges
forward,EX_pheme_m,0.032371395188022234,EX_cspg_c_m,exchanges
forward,EX_pheme_m,0.05667680022700239,EX_cspg_c_degr_m,exchanges
forward,EX_pheme_m,0.035365058918754855,EX_cspg_c_rest_m,exchanges
zero,EX_pheme_m,0.0,EX_ha_m,exchanges
reverse,EX_pheme_m,-0.014268579180711782,EX_ha_deg1_m,exchanges
forward,EX_pheme_m,0.07828781733156376,EX_ha_pre1_m,exchanges
forward,EX_pheme_m,0.034588609987165064,EX_idour_m,exchanges
forward,EX_pheme_m,0.05695352838383627,EX_pecticgal_m,exchanges
forward,EX_pheme_m,0.09689051592067344,EX_rhamnogalurI_m,exchanges
forward,EX_pheme_m,0.06878997254291974,EX_dextran40_m,exchanges
reverse,EX_pheme_m,0.00426958603616967,EX_galmannan_m,exchanges
reverse,EX_pheme_m,-0.12901651562280847,EX_gam26s_m,exchanges
reverse,EX_pheme_m,0.4596596636594086,EX_glcmannan_m,exchanges
zero,EX_pheme_m,-4.072288696573985,EX_hspg_m,exchanges
forward,EX_pheme_m,0.10414450801995656,EX_hspg_degr_1_m,exchanges
reverse,EX_pheme_m,-0.1931329705440099,EX_hspg_degr_10_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_11_m,exchanges
forward,EX_pheme_m,0.2791885758363488,EX_hspg_degr_12_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_13_m,exchanges
reverse,EX_pheme_m,0.003581927218903047,EX_hspg_degr_14_m,exchanges
forward,EX_pheme_m,0.09952896391803634,EX_hspg_degr_15_m,exchanges
forward,EX_pheme_m,0.22477500008522,EX_hspg_degr_2_m,exchanges
forward,EX_pheme_m,-0.48374665804775674,EX_hspg_degr_3_m,exchanges
zero,EX_pheme_m,2.0695829761052664e-06,EX_hspg_degr_4_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_5_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_6_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_7_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_8_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_degr_9_m,exchanges
zero,EX_pheme_m,0.0,EX_hspg_rest_m,exchanges
forward,EX_pheme_m,0.08204825626084045,EX_levan1000_m,exchanges
reverse,EX_pheme_m,-0.677900911937801,EX_levanb_m,exchanges
forward,EX_pheme_m,0.35496001452754555,EX_levanttr_m,exchanges
reverse,EX_pheme_m,-7.216166376444733e-05,EX_levantttr_m,exchanges
reverse,EX_pheme_m,0.5358471074182525,EX_lichn_m,exchanges
reverse,EX_pheme_m,0.0035621267660701506,EX_lmn2_m,exchanges
zero,EX_pheme_m,0.0,EX_lmn30_m,exchanges
zero,EX_pheme_m,2.045510719028698e-05,EX_2omfuc_m,exchanges
zero,EX_pheme_m,0.0,EX_2omxyl_m,exchanges
forward,EX_pheme_m,0.07974965891471619,EX_3ddlhept_m,exchanges
zero,EX_pheme_m,5.3963684418789626e-05,EX_acerA_m,exchanges
zero,EX_pheme_m,0.0,EX_apio_D_m,exchanges
zero,EX_pheme_m,0.0,EX_homogal_m,exchanges
zero,EX_pheme_m,1.307595098865022e-07,EX_kdo_m,exchanges
reverse,EX_pheme_m,-2.0002021934998915,EX_rhamnogalurII_m,exchanges
forward,EX_pheme_m,0.09320138929491684,EX_dttp_m,exchanges
forward,EX_pheme_m,0.3379879619239645,EX_acmana_m,exchanges
zero,EX_pheme_m,1.7900242230695085e-05,EX_pime_m,exchanges
zero,EX_pheme_m,7.813446742943597e-06,EX_galct_D_m,exchanges
zero,EX_pheme_m,3.590872537984069e-05,EX_glcr_m,exchanges
reverse,EX_pheme_m,-0.006266279317310719,EX_Cit_Mg_m,exchanges
forward,EX_pheme_m,-0.09583882162834456,EX_xtsn_m,exchanges
forward,EX_pheme_m,0.10033859444929405,EX_3hpppn_m,exchanges
forward,EX_pheme_m,0.09388719444829441,EX_cinnm_m,exchanges
forward,EX_pheme_m,0.08964818864745538,EX_cynt_m,exchanges
forward,EX_pheme_m,-0.05936540639157606,EX_dhcinnm_m,exchanges
forward,EX_pheme_m,0.029166671368612285,EX_dhpppn_m,exchanges
forward,EX_pheme_m,0.08333561483666152,EX_sel_m,exchanges
